Link of Listing,Home Type,City,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/465-W-144th-St-New-York-NY-10031/31552907_zpid/,MULTI_FAMILY,Manhattan,"465 W 144th St, New York, NY 10031",For Sale by Agent,"$2,100,000",Douglas Elliman
https://www.zillow.com/homedetails/481-W-145th-St-New-York-NY-10031/143180691_zpid/,MULTI_FAMILY,Manhattan,"481 W 145th St, New York, NY 10031",For Sale by Agent,"$3,400,000",Brown Harris Stevens
https://www.zillow.com/homedetails/2921-Fredrick-Douglass-Blvd-New-York-NY-10039/31552723_zpid/,MULTI_FAMILY,Manhattan,"2921 Frederick Douglass Boulevard, New York, NY 10039",For Sale by Agent,"$2,600,000",Homes of NY Realty Inc
https://www.zillow.com/homedetails/2283-1st-Ave-UNIT-10-New-York-NY-10035/2067544784_zpid/,MULTI_FAMILY,Manhattan,"2283 1st Ave UNIT 10, New York, NY 10035",For Sale by Agent,"$2,400,000",SPORN GROUP LLC
https://www.zillow.com/homedetails/150-E-105th-St-1-New-York-NY-10029/2065532070_zpid/,MULTI_FAMILY,Manhattan,"150 E 105th St #1, New York, NY 10029",For Sale by Agent,"$4,000,000",Coldwell Banker Reliable Real Estate
https://www.zillow.com/homedetails/439-E-116th-St-New-York-NY-10029/31546915_zpid/,MULTI_FAMILY,Manhattan,"439 E 116th St, New York, NY 10029",For Sale by Agent,"$2,500,000",R New York
https://www.zillow.com/homedetails/2115-5th-Ave-New-York-NY-10035/31547425_zpid/,MULTI_FAMILY,Manhattan,"2115 5th Ave, New York, NY 10035",For Sale by Agent,"$3,500,000",Brown Harris Stevens
https://www.zillow.com/homedetails/1-Central-Park-S-UNIT-508-New-York-NY-10019/2073670379_zpid/,CONDO,Manhattan,"1 Central Park S UNIT 508, New York, NY 10019",For Sale by Agent,$1,Elegran | Forbes Global Properties
https://www.zillow.com/homedetails/545-W-End-Ave-New-York-NY-10024/244753088_zpid/,CONDO,Manhattan,"545 W End Ave, New York, NY 10024",For Sale by Agent,"$499,000",eRealty Advisors USA Inc
https://www.zillow.com/homedetails/515-W-135th-St-4C-Manhattan-NY-10031/338501746_zpid/,CONDO,Manhattan,"515 W 135th St #4C, Manhattan, NY 10031",For Sale by Agent,"$260,000",Corcoran
https://www.zillow.com/homedetails/465-Park-Ave-APT-34E-New-York-NY-10022/244701648_zpid/,CONDO,Manhattan,"465 Park Ave APT 34E, New York, NY 10022",For Sale by Agent,"$500,000",Douglas Elliman
https://www.zillow.com/homedetails/343-E-51st-St-APT-2E-New-York-NY-10022/72525593_zpid/,CONDO,Manhattan,"343 E 51st St APT 2E, New York, NY 10022",For Sale by Agent,"$425,000",Compass
https://www.zillow.com/homedetails/318-W-36th-St-APT-3A-New-York-NY-10018/2054468761_zpid/,CONDO,Manhattan,"318 W 36th St APT 3A, New York, NY 10018",For Sale by Agent,"$299,000",Douglas Elliman
https://www.zillow.com/homedetails/973-5th-Ave-New-York-NY-10075/31534257_zpid/,TOWNHOUSE,Manhattan,"973 5th Ave, New York, NY 10075",For Sale by Agent,"$65,000,000",Modlin Group
https://www.zillow.com/homedetails/217-W-57th-St-PH-New-York-NY-10019/2067603580_zpid/,CONDO,Manhattan,"217 W 57th St #PH, New York, NY 10019",For Sale by Agent,"$195,000,000",SERHANT.
https://www.zillow.com/homedetails/540-W-146th-St-APT-24-New-York-NY-10031/244693892_zpid/,CONDO,Manhattan,"540 W 146th St APT 24, New York, NY 10031",For Sale by Agent,"$150,000",Urban Management & Development Inc
https://www.zillow.com/homedetails/203-W-81st-St-APT-2A-New-York-NY-10024/2059002145_zpid/,CONDO,Manhattan,"203 W 81st St APT 2A, New York, NY 10024",For Sale by Agent,"$1,700,000",Corcoran
https://www.zillow.com/homedetails/4-E-79th-St-New-York-NY-10075/31534256_zpid/,TOWNHOUSE,Manhattan,"4 E 79th St, New York, NY 10075",For Sale by Agent,"$65,000,000",Sotheby's International Realty
https://www.zillow.com/homedetails/217-W-57th-St-107-108-New-York-NY-10019/2058856923_zpid/,CONDO,Manhattan,"217 W 57th St #107/108, New York, NY 10019",For Sale by Agent,"$149,500,000",Douglas Elliman
https://www.zillow.com/homedetails/100-W-57th-St-APT-8M-Manhattan-NY-10019/72519027_zpid/,CONDO,Manhattan,"100 W 57th St APT 8M, Manhattan, NY 10019",For Sale by Agent,"$450,000",EXP Realty NYC
https://www.zillow.com/homedetails/123-E-35th-St-New-York-NY-10016/2064326472_zpid/,TOWNHOUSE,Manhattan,"123 E 35th St, New York, NY 10016",For Sale by Agent,"$29,200,000","Christie's International Real Estate Group, LLC"
https://www.zillow.com/homedetails/105-E-97th-St-APT-9-New-York-NY-10029/2055335106_zpid/,CONDO,Manhattan,"105 E 97th St APT 9, New York, NY 10029",For Sale by Agent,"$325,000",EXP Realty NYC
https://www.zillow.com/homedetails/175-E-62nd-St-APT-14A-New-York-NY-10065/2077007429_zpid/,CONDO,Manhattan,"175 E 62nd St APT 14A, New York, NY 10065",For Sale by Agent,"$775,000",Compass
https://www.zillow.com/homedetails/129-E-102nd-St-APT-5B-New-York-NY-10029/2054597140_zpid/,CONDO,Manhattan,"129 E 102 Street UNIT 5B, New York, NY 10029",For Sale by Agent,"$325,000",Exp Realty
https://www.zillow.com/homedetails/12-W-107th-St-APT-2B-New-York-NY-10025/79530961_zpid/,CONDO,Manhattan,"12 W 107th St APT 2B, New York, NY 10025",For Sale by Agent,"$325,000",Corcoran
https://www.zillow.com/homedetails/303-E-57th-St-APT-19B-New-York-NY-10022/219679058_zpid/,CONDO,Manhattan,"303 E 57th St APT 19B, New York, NY 10022",For Sale by Agent,"$330,000",Compass
https://www.zillow.com/homedetails/256-W-75th-St-New-York-NY-10023/2076659649_zpid/,SINGLE_FAMILY,Manhattan,"256 W 75th St, New York, NY 10023",For Sale by Agent,"$10,960,000",A & I Broadway
https://www.zillow.com/homedetails/50-United-Nations-Plz-DPH42-New-York-NY-10017/2068566679_zpid/,CONDO,Manhattan,"50 United Nations Plz #DPH42, New York, NY 10017",For Sale by Agent,"$39,950,000",Zeckendorf Marketing
https://www.zillow.com/homedetails/343-E-74th-St-PENTHOUSE-1C-New-York-NY-10021/244736213_zpid/,APARTMENT,Manhattan,"343 E 74th St PENTHOUSE 1C, New York, NY 10021",For Sale by Agent,"$995,000",Coldwell Banker Warburg
https://www.zillow.com/homedetails/229-E-81st-St-APT-G-Manhattan-NY-10028/119919185_zpid/,CONDO,Manhattan,"229 E 81st St APT G, Manhattan, NY 10028",For Sale by Agent,"$359,000",Compass
https://www.zillow.com/homedetails/303-E-57th-St-APT-39A-New-York-NY-10022/2054303736_zpid/,CONDO,Manhattan,"303 E 57th St APT 39A, New York, NY 10022",For Sale by Agent,"$738,000",Compass
https://www.zillow.com/homedetails/48-Charles-St-New-York-NY-10014/31500305_zpid/,MULTI_FAMILY,Manhattan,"48 Charles St, New York, NY 10014",For Sale by Agent,"$7,300,000",Douglas Elliman
https://www.zillow.com/homedetails/110-Franklin-St-1-New-York-NY-10013/2080678912_zpid/,CONDO,Manhattan,"110 Franklin St #1, New York, NY 10013",For Sale by Agent,"$3,000,000",SERHANT.
https://www.zillow.com/homedetails/242-E-25th-St-APT-9A-New-York-NY-10010/321905415_zpid/,APARTMENT,Manhattan,"242 E 25th St APT 9A, New York, NY 10010",For Sale by Agent,"$600,000",Compass
https://www.zillow.com/homedetails/227-E-14th-St-APT-5W-New-York-NY-10003/244880311_zpid/,CONDO,Manhattan,"227 E 14th St APT 5W, New York, NY 10003",For Sale by Agent,"$400,000",Weichert Properties - NYC
https://www.zillow.com/homedetails/180-E-79th-St-2F-New-York-NY-10075/79503703_zpid/,CONDO,Manhattan,"180 E 79th St #2F, New York, NY 10075",For Sale by Agent,"$2,195,000",Brown Harris Stevens
https://www.zillow.com/homedetails/316-W-47th-St-APT-3RE-New-York-NY-10036/2089964879_zpid/,CONDO,Manhattan,"316 W 47th St APT 3RE, New York, NY 10036",For Sale by Agent,"$350,000",Manhattan Spaces
https://www.zillow.com/homedetails/49-W-9th-St-1AB-New-York-NY-10011/2063628430_zpid/,CONDO,Manhattan,"49 W 9th St #1AB, New York, NY 10011",For Sale by Agent,"$2,295,000",Compass
https://www.zillow.com/homedetails/40-E-73rd-St-New-York-NY-10021/143147518_zpid/,SINGLE_FAMILY,Manhattan,"40 E 73rd St, New York, NY 10021",For Sale by Agent,"$38,000,000",Nest Seekers International
https://www.zillow.com/homedetails/1175-York-Ave-PENTHOUSE-B6-New-York-NY-10065/244790966_zpid/,APARTMENT,Manhattan,"1175 York Ave PENTHOUSE B6, New York, NY 10065",For Sale by Agent,"$1,195,000",Casa Blanca Real Estate
https://www.zillow.com/homedetails/246-E-58th-St-New-York-NY-10022/143142590_zpid/,TOWNHOUSE,Manhattan,"246 E 58th St, New York, NY 10022",For Sale by Agent,"$1,250,000",Sotheby's International Realty
https://www.zillow.com/homedetails/45-W-70th-St-New-York-NY-10023/31518799_zpid/,TOWNHOUSE,Manhattan,"45 W 70th St, New York, NY 10023",For Sale by Agent,"$14,900,000",SERHANT.
https://www.zillow.com/homedetails/519-E-87th-St-APT-D-New-York-NY-10128/72540384_zpid/,CONDO,Manhattan,"519 E 87th St APT D, New York, NY 10128",For Sale by Agent,"$499,000",Sotheby's International Realty
https://www.zillow.com/homedetails/80-W-Washington-Plce-New-York-NY-10011/143087920_zpid/,SINGLE_FAMILY,Manhattan,"80 W Washington Plce, New York, NY 10011",For Sale by Agent,"$19,995,000",SERHANT.
https://www.zillow.com/homedetails/160-Chambers-St-APT-4-New-York-NY-10007/244890224_zpid/,CONDO,Manhattan,"160 Chambers St APT 4, New York, NY 10007",For Sale by Agent,"$1,900,000","MYC & Associates, Inc"
https://www.zillow.com/homedetails/25-W-88th-St-New-York-NY-10024/83930232_zpid/,SINGLE_FAMILY,Manhattan,"25 W 88th St, New York, NY 10024",For Sale by Agent,"$17,995,000",Leslie J. Garfield
https://www.zillow.com/homedetails/1-Central-Park-S-New-York-NY-10019/2134170277_zpid/,CONDO,Manhattan,"1 Central Park S, New York, NY 10019",For Sale by Agent,"$70,000,000",Sotheby's International Realty
https://www.zillow.com/homedetails/1-W-End-Ave-20F-New-York-NY-10023/300200591_zpid/,CONDO,Manhattan,"1 W End Ave #20F, New York, NY 10023",For Sale by Agent,"$3,250,000",Compass
https://www.zillow.com/homedetails/1-Central-Park-S-UNIT-508-New-York-NY-10019/2073670379_zpid/,CONDO,Manhattan,"1 Central Park S UNIT 508, New York, NY 10019",For Sale by Agent,$1,Elegran | Forbes Global Properties
https://www.zillow.com/homedetails/545-W-End-Ave-New-York-NY-10024/244753088_zpid/,CONDO,Manhattan,"545 W End Ave, New York, NY 10024",For Sale by Agent,"$499,000",eRealty Advisors USA Inc
https://www.zillow.com/homedetails/515-W-135th-St-4C-Manhattan-NY-10031/338501746_zpid/,CONDO,Manhattan,"515 W 135th St #4C, Manhattan, NY 10031",For Sale by Agent,"$260,000",Corcoran
https://www.zillow.com/homedetails/465-Park-Ave-APT-34E-New-York-NY-10022/244701648_zpid/,CONDO,Manhattan,"465 Park Ave APT 34E, New York, NY 10022",For Sale by Agent,"$500,000",Douglas Elliman
https://www.zillow.com/homedetails/343-E-51st-St-APT-2E-New-York-NY-10022/72525593_zpid/,CONDO,Manhattan,"343 E 51st St APT 2E, New York, NY 10022",For Sale by Agent,"$425,000",Compass
https://www.zillow.com/homedetails/318-W-36th-St-APT-3A-New-York-NY-10018/2054468761_zpid/,CONDO,Manhattan,"318 W 36th St APT 3A, New York, NY 10018",For Sale by Agent,"$299,000",Douglas Elliman
https://www.zillow.com/homedetails/973-5th-Ave-New-York-NY-10075/31534257_zpid/,TOWNHOUSE,Manhattan,"973 5th Ave, New York, NY 10075",For Sale by Agent,"$65,000,000",Modlin Group
https://www.zillow.com/homedetails/217-W-57th-St-PH-New-York-NY-10019/2067603580_zpid/,CONDO,Manhattan,"217 W 57th St #PH, New York, NY 10019",For Sale by Agent,"$195,000,000",SERHANT.
https://www.zillow.com/homedetails/540-W-146th-St-APT-24-New-York-NY-10031/244693892_zpid/,CONDO,Manhattan,"540 W 146th St APT 24, New York, NY 10031",For Sale by Agent,"$150,000",Urban Management & Development Inc
https://www.zillow.com/homedetails/203-W-81st-St-APT-2A-New-York-NY-10024/2059002145_zpid/,CONDO,Manhattan,"203 W 81st St APT 2A, New York, NY 10024",For Sale by Agent,"$1,700,000",Corcoran
https://www.zillow.com/homedetails/4-E-79th-St-New-York-NY-10075/31534256_zpid/,TOWNHOUSE,Manhattan,"4 E 79th St, New York, NY 10075",For Sale by Agent,"$65,000,000",Sotheby's International Realty
https://www.zillow.com/homedetails/217-W-57th-St-107-108-New-York-NY-10019/2058856923_zpid/,CONDO,Manhattan,"217 W 57th St #107/108, New York, NY 10019",For Sale by Agent,"$149,500,000",Douglas Elliman
https://www.zillow.com/homedetails/100-W-57th-St-APT-8M-Manhattan-NY-10019/72519027_zpid/,CONDO,Manhattan,"100 W 57th St APT 8M, Manhattan, NY 10019",For Sale by Agent,"$450,000",EXP Realty NYC
https://www.zillow.com/homedetails/123-E-35th-St-New-York-NY-10016/2064326472_zpid/,TOWNHOUSE,Manhattan,"123 E 35th St, New York, NY 10016",For Sale by Agent,"$29,200,000","Christie's International Real Estate Group, LLC"
https://www.zillow.com/homedetails/105-E-97th-St-APT-9-New-York-NY-10029/2055335106_zpid/,CONDO,Manhattan,"105 E 97th St APT 9, New York, NY 10029",For Sale by Agent,"$325,000",EXP Realty NYC
https://www.zillow.com/homedetails/175-E-62nd-St-APT-14A-New-York-NY-10065/2077007429_zpid/,CONDO,Manhattan,"175 E 62nd St APT 14A, New York, NY 10065",For Sale by Agent,"$775,000",Compass
https://www.zillow.com/homedetails/129-E-102nd-St-APT-5B-New-York-NY-10029/2054597140_zpid/,CONDO,Manhattan,"129 E 102 Street UNIT 5B, New York, NY 10029",For Sale by Agent,"$325,000",Exp Realty
https://www.zillow.com/homedetails/12-W-107th-St-APT-2B-New-York-NY-10025/79530961_zpid/,CONDO,Manhattan,"12 W 107th St APT 2B, New York, NY 10025",For Sale by Agent,"$325,000",Corcoran
https://www.zillow.com/homedetails/303-E-57th-St-APT-19B-New-York-NY-10022/219679058_zpid/,CONDO,Manhattan,"303 E 57th St APT 19B, New York, NY 10022",For Sale by Agent,"$330,000",Compass
https://www.zillow.com/homedetails/256-W-75th-St-New-York-NY-10023/2076659649_zpid/,SINGLE_FAMILY,Manhattan,"256 W 75th St, New York, NY 10023",For Sale by Agent,"$10,960,000",A & I Broadway
https://www.zillow.com/homedetails/50-United-Nations-Plz-DPH42-New-York-NY-10017/2068566679_zpid/,CONDO,Manhattan,"50 United Nations Plz #DPH42, New York, NY 10017",For Sale by Agent,"$39,950,000",Zeckendorf Marketing
https://www.zillow.com/homedetails/343-E-74th-St-PENTHOUSE-1C-New-York-NY-10021/244736213_zpid/,APARTMENT,Manhattan,"343 E 74th St PENTHOUSE 1C, New York, NY 10021",For Sale by Agent,"$995,000",Coldwell Banker Warburg
https://www.zillow.com/homedetails/229-E-81st-St-APT-G-Manhattan-NY-10028/119919185_zpid/,CONDO,Manhattan,"229 E 81st St APT G, Manhattan, NY 10028",For Sale by Agent,"$359,000",Compass
https://www.zillow.com/homedetails/303-E-57th-St-APT-39A-New-York-NY-10022/2054303736_zpid/,CONDO,Manhattan,"303 E 57th St APT 39A, New York, NY 10022",For Sale by Agent,"$738,000",Compass
https://www.zillow.com/homedetails/48-Charles-St-New-York-NY-10014/31500305_zpid/,MULTI_FAMILY,Manhattan,"48 Charles St, New York, NY 10014",For Sale by Agent,"$7,300,000",Douglas Elliman
https://www.zillow.com/homedetails/110-Franklin-St-1-New-York-NY-10013/2080678912_zpid/,CONDO,Manhattan,"110 Franklin St #1, New York, NY 10013",For Sale by Agent,"$3,000,000",SERHANT.
https://www.zillow.com/homedetails/242-E-25th-St-APT-9A-New-York-NY-10010/321905415_zpid/,APARTMENT,Manhattan,"242 E 25th St APT 9A, New York, NY 10010",For Sale by Agent,"$600,000",Compass
https://www.zillow.com/homedetails/227-E-14th-St-APT-5W-New-York-NY-10003/244880311_zpid/,CONDO,Manhattan,"227 E 14th St APT 5W, New York, NY 10003",For Sale by Agent,"$400,000",Weichert Properties - NYC
https://www.zillow.com/homedetails/180-E-79th-St-2F-New-York-NY-10075/79503703_zpid/,CONDO,Manhattan,"180 E 79th St #2F, New York, NY 10075",For Sale by Agent,"$2,195,000",Brown Harris Stevens
https://www.zillow.com/homedetails/316-W-47th-St-APT-3RE-New-York-NY-10036/2089964879_zpid/,CONDO,Manhattan,"316 W 47th St APT 3RE, New York, NY 10036",For Sale by Agent,"$350,000",Manhattan Spaces
https://www.zillow.com/homedetails/49-W-9th-St-1AB-New-York-NY-10011/2063628430_zpid/,CONDO,Manhattan,"49 W 9th St #1AB, New York, NY 10011",For Sale by Agent,"$2,295,000",Compass
https://www.zillow.com/homedetails/40-E-73rd-St-New-York-NY-10021/143147518_zpid/,SINGLE_FAMILY,Manhattan,"40 E 73rd St, New York, NY 10021",For Sale by Agent,"$38,000,000",Nest Seekers International
https://www.zillow.com/homedetails/1175-York-Ave-PENTHOUSE-B6-New-York-NY-10065/244790966_zpid/,APARTMENT,Manhattan,"1175 York Ave PENTHOUSE B6, New York, NY 10065",For Sale by Agent,"$1,195,000",Casa Blanca Real Estate
https://www.zillow.com/homedetails/246-E-58th-St-New-York-NY-10022/143142590_zpid/,TOWNHOUSE,Manhattan,"246 E 58th St, New York, NY 10022",For Sale by Agent,"$1,250,000",Sotheby's International Realty
https://www.zillow.com/homedetails/45-W-70th-St-New-York-NY-10023/31518799_zpid/,TOWNHOUSE,Manhattan,"45 W 70th St, New York, NY 10023",For Sale by Agent,"$14,900,000",SERHANT.
https://www.zillow.com/homedetails/519-E-87th-St-APT-D-New-York-NY-10128/72540384_zpid/,CONDO,Manhattan,"519 E 87th St APT D, New York, NY 10128",For Sale by Agent,"$499,000",Sotheby's International Realty
https://www.zillow.com/homedetails/80-W-Washington-Plce-New-York-NY-10011/143087920_zpid/,SINGLE_FAMILY,Manhattan,"80 W Washington Plce, New York, NY 10011",For Sale by Agent,"$19,995,000",SERHANT.
https://www.zillow.com/homedetails/160-Chambers-St-APT-4-New-York-NY-10007/244890224_zpid/,CONDO,Manhattan,"160 Chambers St APT 4, New York, NY 10007",For Sale by Agent,"$1,900,000","MYC & Associates, Inc"
https://www.zillow.com/homedetails/25-W-88th-St-New-York-NY-10024/83930232_zpid/,SINGLE_FAMILY,Manhattan,"25 W 88th St, New York, NY 10024",For Sale by Agent,"$17,995,000",Leslie J. Garfield
https://www.zillow.com/homedetails/1-Central-Park-S-New-York-NY-10019/2134170277_zpid/,CONDO,Manhattan,"1 Central Park S, New York, NY 10019",For Sale by Agent,"$70,000,000",Sotheby's International Realty
https://www.zillow.com/homedetails/1-W-End-Ave-20F-New-York-NY-10023/300200591_zpid/,CONDO,Manhattan,"1 W End Ave #20F, New York, NY 10023",For Sale by Agent,"$3,250,000",Compass
https://www.zillow.com/homedetails/1-Central-Park-S-UNIT-508-New-York-NY-10019/2073670379_zpid/,CONDO,Manhattan,"1 Central Park S UNIT 508, New York, NY 10019",For Sale by Agent,$1,Elegran | Forbes Global Properties
https://www.zillow.com/homedetails/545-W-End-Ave-New-York-NY-10024/244753088_zpid/,CONDO,Manhattan,"545 W End Ave, New York, NY 10024",For Sale by Agent,"$499,000",eRealty Advisors USA Inc
https://www.zillow.com/homedetails/515-W-135th-St-4C-Manhattan-NY-10031/338501746_zpid/,CONDO,Manhattan,"515 W 135th St #4C, Manhattan, NY 10031",For Sale by Agent,"$260,000",Corcoran
https://www.zillow.com/homedetails/465-Park-Ave-APT-34E-New-York-NY-10022/244701648_zpid/,CONDO,Manhattan,"465 Park Ave APT 34E, New York, NY 10022",For Sale by Agent,"$500,000",Douglas Elliman
https://www.zillow.com/homedetails/343-E-51st-St-APT-2E-New-York-NY-10022/72525593_zpid/,CONDO,Manhattan,"343 E 51st St APT 2E, New York, NY 10022",For Sale by Agent,"$425,000",Compass
https://www.zillow.com/homedetails/318-W-36th-St-APT-3A-New-York-NY-10018/2054468761_zpid/,CONDO,Manhattan,"318 W 36th St APT 3A, New York, NY 10018",For Sale by Agent,"$299,000",Douglas Elliman
https://www.zillow.com/homedetails/973-5th-Ave-New-York-NY-10075/31534257_zpid/,TOWNHOUSE,Manhattan,"973 5th Ave, New York, NY 10075",For Sale by Agent,"$65,000,000",Modlin Group
https://www.zillow.com/homedetails/217-W-57th-St-PH-New-York-NY-10019/2067603580_zpid/,CONDO,Manhattan,"217 W 57th St #PH, New York, NY 10019",For Sale by Agent,"$195,000,000",SERHANT.
https://www.zillow.com/homedetails/540-W-146th-St-APT-24-New-York-NY-10031/244693892_zpid/,CONDO,Manhattan,"540 W 146th St APT 24, New York, NY 10031",For Sale by Agent,"$150,000",Urban Management & Development Inc
https://www.zillow.com/homedetails/203-W-81st-St-APT-2A-New-York-NY-10024/2059002145_zpid/,CONDO,Manhattan,"203 W 81st St APT 2A, New York, NY 10024",For Sale by Agent,"$1,700,000",Corcoran
https://www.zillow.com/homedetails/4-E-79th-St-New-York-NY-10075/31534256_zpid/,TOWNHOUSE,Manhattan,"4 E 79th St, New York, NY 10075",For Sale by Agent,"$65,000,000",Sotheby's International Realty
https://www.zillow.com/homedetails/217-W-57th-St-107-108-New-York-NY-10019/2058856923_zpid/,CONDO,Manhattan,"217 W 57th St #107/108, New York, NY 10019",For Sale by Agent,"$149,500,000",Douglas Elliman
